SampleId,A_AL_CO,A_AL_M3,A_AL_RT,A_B_CO,A_B_M3,A_CA_CO,A_CA_M3,A_CA_RT,A_CEC_CO,A_CLAY_MI,A_CN_OF,A_CU_CO,A_CU_M3,A_CU_RT,A_C_IF,A_C_OF,A_C_RT,A_DENSITY_SA,A_EC_WA,A_FE_CO,A_FE_M3,A_FE_RT,A_K_CO,A_K_M3,A_K_RT,A_MG_CO,A_MG_M3,A_MG_RT,A_MN_CO,A_MN_M3,A_MN_RT,A_NA_CO,A_NA_M3,A_NA_RT,A_NI_RT,A_N_RT,A_PB_RT,A_PH_KCL,A_PH_WA,A_P_CO,A_P_M3,A_P_RT,A_SAND_MI,A_SILT_MI,A_SI_RT,A_S_CO,A_S_M3,A_S_RT,A_ZN_CO,A_ZN_M3,A_ZN_RT
sample_16474,0.053506234,865.1507139,51.87930122,0.05557265,1.607615019,182.6139415,3511.369646,5.785714286,327.8688525,51.3,11.544,0.001890726,3.416181914,22.7,0.0,15.26176626,14.36277102,1.11,8.3,0.008584424,59.75674246,28.32167832,30.94446766,1639.344262,18.17427386,72.40543591,1020.624008,14.41495778,0.008740194,391.32734,844.306739,0.45820854,10.5764146,1.928783383,30.3,1.322051824,14.2,6.65,7.55,0.09311715,10.49180328,0.358078603,30.0,18.7,343.6185133,1.497533753,10.99947118,0.108,0.003688318,0.904283448,85.0
sample_16475,0.052369093,676.6762649,51.34992059,0.054415846,3.064582476,317.5532648,7445.495681,12.14285714,305.4298643,32.6,11.77403846,0.001851368,2.252159605,21.6,0.0,25.18510901,24.28013163,0.96,14.6,0.00842049,71.472645,28.74125874,4.592445338,225.2159605,18.83817427,18.26519032,260.1809955,6.091676719,0.008573286,220.0740436,681.6421379,0.518893718,11.10654052,6.520771513,31.4,2.139037433,20.0,7.3,7.69,0.139447397,31.46853147,0.707423581,12.2,55.3,329.5932679,1.468935843,10.69518717,0.432,0.003586286,1.002673797,62.0
sample_16476,2.69388744,703.7297678,11.11699312,0.021854962,0.178948427,18.61598303,379.0087464,1.071428571,66.05006535,0.8,14.16049383,0.000743563,0.438323112,2.7,0.0,11.53111491,10.97818438,1.52,2.0,0.004565185,166.8844878,2.657342657,0.366383514,19.7044335,5.643153527,0.707521884,8.917261486,0.1,0.101744147,9.912536443,23.23780015,0.037126238,0.956067156,4.354599407,6.5,0.814315874,13.7,4.6,6.16,0.057254883,73.08736302,0.148471616,72.8,26.4,437.5876578,0.589451438,22.61988539,0.016,0.008949236,0.98823766,10.0
sample_16477,3.219401368,806.0936239,91.58284807,0.010732746,0.187651332,8.835947436,163.4382567,0.071428571,34.30185634,31.4,12.79338843,0.000365156,0.547820823,14.9,1.705004036,15.61743341,17.32243745,0.98,3.5,0.089461712,296.6101695,42.7972028,1.17035291,55.3874092,0.497925311,4.256756149,52.36077482,0.1,0.225508976,6.850282486,30.98373354,0.272518306,7.193301049,1.75074184,30.3,1.220742534,7.9,4.6,5.4,0.017979759,1.261097659,0.419213974,61.9,6.7,264.1421225,0.587127803,24.61662631,0.248,0.010215315,1.210653753,20.0
sample_16478,37.72521943,1369.443025,39.70354685,0.032427062,0.422074604,46.74785992,799.1824221,3.0,99.84670414,26.1,9.729508197,0.002052115,1.410321921,11.1,0.0,12.13081247,12.13081247,1.09,4.2,0.016955241,435.3602453,17.69230769,6.976867968,268.778743,18.25726141,6.536181186,66.42820644,3.136308806,4.576158274,121.6147164,457.0100697,0.140028068,2.319877363,7.158753709,23.8,1.246806336,19.9,3.58,4.73,1.653038494,510.9862034,0.978165939,14.5,59.4,345.0210379,0.873317239,14.20541645,0.048,0.00997275,0.620337251,42.0
sample_16479,0.00314,920.01719,45.52673,0.06207,1.1285,270.5127,4278.26639,6.57142,277.60568,34.6,12.11034,0.00088,3.00095,16.0,0.28884,18.11467,18.40351,1.0325,3.6,0.002,152.6373,25.10489,5.58915,236.00667,18.42323,38.18768,364.3517,4.22195,0.03878,185.71753,782.33927,0.72314,12.42644,5.70474,28.9,1.4958,16.4,5.87,7.19,0.02766,52.50174,0.47161,15.7,49.7,331.9308,0.00176,5.71057,0.052,0.00094,0.98913,60.0
sample_1648,0.065037638,969.4436025,53.46744309,0.067638592,1.216917602,222.1162382,4039.348344,7.428571429,297.5823717,26.8,13.30769231,0.002301241,3.436002642,26.5,0.0,28.306117,24.77807857,1.11,5.4,0.010457481,207.5918263,27.97202797,5.301579507,222.9311238,15.6846473,65.14740464,761.8517762,5.307599517,0.181300887,54.60789913,743.609605,0.845148814,20.35013469,7.945103858,25.1,2.127049254,17.5,5.31,6.66,0.112913635,30.98538097,0.524017467,25.9,47.3,332.8658252,1.824284384,10.63524627,0.264,0.019989418,6.493635945,78.0
sample_16480,0.130232198,87.99679648,4.235044997,0.02565264,0.030033036,10.32099519,224.2466713,0.357142857,50.85594154,4.5,12.23076923,0.000872769,0.218240064,2.2,0.0,3.183501852,3.053358695,1.65,1.0,0.003973267,34.23766143,1.048951049,0.243314317,14.11552708,0.331950207,1.444154436,19.02092302,0.1,0.138854423,28.73160477,10.0,0.009667103,0.501551707,2.737388724,3.9,0.260286315,7.8,5.23,6.37,0.044215054,10.9120032,0.01,86.4,9.1,453.9504441,0.69312771,10.4114526,0.001,0.006951666,1.171288417,6.0
sample_16481,0.524360616,709.2432125,,0.079683705,1.535584231,91.58085453,2002.102081,,181.8715055,,10.99583333,0.000687607,1.425068754,,0.010189691,26.89059559,23.8031191,1.21254,15.1,0.000782428,206.3124158,,19.25541755,1072.272956,,43.76999736,576.1675201,,0.885380767,134.1447534,,2.324242204,58.31209627,,,2.445525935,,5.04,6.08,0.156463573,71.35991639,,,,,2.836999705,7.853447476,,0.016165456,3.450751107,
sample_16482,0.178847299,1095.807781,12.70513499,0.020552964,0.404141952,33.86096373,771.0867598,1.571428571,45.44083643,0.1,10.72222222,0.000699265,3.076304413,10.5,0.311651754,11.64170102,11.95335277,1.4,2.6,0.003184846,518.7493717,4.615384615,2.105415125,101.5381522,5.394190871,4.401054372,54.38825777,0.422195416,0.188848848,56.59997989,178.1564679,0.1884736,2.915451895,4.347181009,8.6,1.085754499,31.4,5.31,6.31,0.085200719,278.4759224,0.711790393,83.6,16.3,422.627396,0.60011173,12.96873429,0.18,0.085494417,15.78365336,39.0
sample_16483,0.005366177,338.9325032,,0.110956023,4.386937456,450.3115296,10241.82724,,481.7893524,,2.981400438,0.001612799,6.243360182,,4.043413548,28.69349458,32.73690812,1.17754,,0.001728448,128.9180035,,20.85798362,891.1316646,,133.4687584,1701.467627,,0.014221047,72.95542563,,1.780634006,39.57937331,,,9.624166621,,6.98,,0.25868901,40.07814326,,,,,0.00301086,1.939480295,,0.005128069,3.170275836,
sample_16484,0.00172,1197.38973,66.70195,0.01801,0.3512,68.00531,1118.53534,1.64285,100.01237,41.3,11.40366,0.00053,6.58423,68.5,0.68319,12.67487,13.35807,1.197,4.0,0.00055,85.62747,46.43356,10.48861,490.78674,17.42738,23.88249,226.40973,2.29191,1.21476,533.28571,3020.91402,0.25857,3.38197,2.72997,51.2,1.11147,58.9,5.67,7.02,0.0449,4.47975,0.55458,15.9,42.8,293.59513,1.35547,3.41257,0.08,0.00315,3.1566,86.0
sample_16485,0.004473502,651.2186747,63.84330334,0.037960677,4.254497111,505.6333684,19080.69009,49.85714286,430.4667229,39.94063625,10.90555556,0.001266295,6.001491467,48.2,8.738585452,20.42124195,29.15982741,1.18596,15.4,0.001440916,79.5772443,44.12587413,7.006473317,393.7517526,16.43153527,31.51688448,500.4586554,4.523522316,0.001551257,143.8710664,929.5120062,0.724077822,18.44230126,1.706231454,52.1,1.872554025,40.7,6.98,8.11,0.026141605,10.36620582,0.56768559,18.48011845,41.5792453,241.0939691,0.002509996,38.8447552,0.16,0.001230774,1.060695164,87.8
sample_16486,6.37224,1088.4547,76.76019,0.02554,0.22141,94.54773,1777.32912,2.14285,229.5392,53.2,11.66666,0.00383,5.77243,36.8,0.01044,17.54065,17.06037,1.12048,111.0,0.01696,309.79076,47.06293,6.75753,264.96341,14.10788,175.27558,1816.50217,5.12665,1.61255,63.10112,286.59953,26.03271,529.98172,5.94213,103.0,1.50348,17.4,4.04,4.81,0.01897,0.88089,0.34497,9.7,37.1,285.17999,48.21784,883.45594,0.808,0.08769,3.47164,105.0
sample_16487,12.51574024,2068.755704,93.70037057,0.029456626,0.182537268,18.27081458,385.3564547,0.428571429,86.50238313,47.1,9.818181818,0.001002191,0.657134165,8.3,1.054659771,18.61880134,19.67346111,1.04,5.0,0.015990589,474.5968969,53.07692308,4.00810841,202.8191867,23.73443983,8.878873916,112.5646486,1.085645356,0.218922546,14.40016226,154.9186677,3.75382459,87.11084069,2.93768546,29.7,1.896359396,48.8,4.17,5.92,0.049307171,26.77213264,0.650655022,18.1,34.8,275.3623188,1.707871145,10.54659771,0.336,0.284468024,17.74667884,70.0
sample_16488,0.677282011,1258.883249,37.58602435,0.028738196,0.483248731,123.9738145,2111.675127,4.571428571,163.4517766,19.0,13.8961039,0.000977748,2.111675127,11.9,0.0,21.72588832,21.08629442,1.13,2.8,0.00442864,205.0761421,14.54545455,0.713927367,48.12182741,16.09958506,5.93432512,63.14720812,2.895054282,0.341501406,31.26903553,619.6746708,0.27864965,5.878172589,7.047477745,19.5,1.563451777,17.8,4.98,6.35,0.059490343,71.06598985,0.820960699,13.6,67.3,363.2538569,0.772566542,33.0964467,0.16,0.004441042,1.269035533,37.0
sample_16489,0.05365,678.72302,57.1731,0.01295,0.19767,111.05167,1809.65713,13.57142,99.38929,12.8,10.80722,0.00041,0.31474,0.7,0.03029,9.05777,9.08807,1.01864,2.5,0.00047,139.67746,21.74825,4.80548,170.46975,28.54771,18.55064,173.11611,2.83474,0.24302,61.047,658.40433,0.44683,7.37568,11.70623,14.5,0.83812,30.2,5.16,6.98,0.04943,6.88238,0.52838,64.7,22.5,307.15287,0.25209,1.21766,0.001,0.00599,0.82217,44.0
sample_1649,0.097804017,708.9893347,66.17257808,0.032511326,0.460132047,85.4023713,1716.607415,1.928571429,116.8105637,28.6,11.95967742,0.00110612,2.244794312,16.9,0.050787202,15.063484,15.1142712,1.29,3.4,0.00501199,225.4951752,32.02797203,2.163725033,113.7633316,11.0373444,34.13334688,394.1086846,0.965018094,0.684089246,135.0939563,402.788536,0.512516253,11.47790757,3.286350148,24.8,1.2595226,12.5,5.18,6.04,0.056077218,4.093448451,0.388646288,44.9,26.5,322.113137,0.874330567,10.56373794,0.14,0.013547397,3.849669883,32.0
sample_16490,0.036718612,707.3692794,44.46797247,0.038187045,1.100805219,193.8414676,3506.268474,6.214285714,104.9842014,23.1,10.60833333,0.001299222,2.56854551,17.6,0.631943737,12.97523188,13.60717562,1.22,8.0,0.00590403,199.7757619,25.52447552,2.694409783,133.523596,16.51452282,9.859031679,119.2538987,4.402895054,0.012170749,120.2731628,480.2478699,0.447789052,8.724900622,6.083086053,25.6,1.22311691,25.7,6.89,7.83,0.064070593,24.76811742,0.628820961,13.4,63.5,333.3333333,1.029945002,10.60034655,0.132,0.002528673,4.535725206,66.0
sample_16491,0.003914109,517.0959848,54.5791424,0.075566996,4.947850638,347.994418,7589.091935,22.64285714,344.634159,25.18521828,9.801007557,0.001956216,3.662169622,26.8,2.18226228,40.05274779,42.23501007,1.10518,53.5,0.00223513,126.6552261,22.93706294,14.82849827,750.8556989,20.0,44.54043683,594.3108966,8.624849216,0.122992998,145.2621155,387.2966692,1.66414877,38.09326169,4.896142433,32.5,4.08659493,40.6,7.17,7.29,3.139318982,305.7999457,1.572052402,26.63614644,48.17863528,254.6984572,0.002196132,33.77901224,0.52,0.001568394,13.85603298,109.7
sample_16492,24.96818015,1547.643132,28.58655373,0.011603136,0.123406838,0.390310415,8.274327332,0.01,40.15779891,15.2,16.69655172,0.000394769,0.539146267,5.4,0.0,24.48917661,22.92130285,1.26,3.7,1.410557583,374.2666397,16.36363636,0.893053618,41.06817722,0.912863071,0.986858314,11.53145863,0.1,0.118942941,3.327938499,10.0,0.091078341,2.114100749,2.143916914,8.9,1.466720615,6.3,3.98,4.4,0.027922325,4.420392474,0.11790393,63.7,21.0,377.2791024,0.312948854,10.51992717,0.001,0.011139533,0.573538337,13.0
sample_16493,0.00271933,372.4689017,38.6447856,0.028810669,2.048372451,242.6250024,5651.393249,43.0,261.6965426,15.43476963,8.89047619,0.000769749,3.408321782,26.7,11.31993986,38.0113808,49.33132066,1.15882,20.1,0.000875897,306.7001662,15.45454545,9.154316973,1399.005842,13.69294606,43.37422793,1084.861898,6.212303981,0.004994959,104.2587502,309.8373354,1.018148055,56.74107032,3.783382789,29.0,4.275516855,34.4,7.4,7.93,4.53885906,861.9813119,2.008733624,36.21006379,48.35516658,262.5993455,0.001525764,59.88797146,0.64,0.000748157,38.12202402,105.7
sample_16494,2.24962,361.06903,24.3515,0.00137,0.09349,15.04288,245.99841,0.35714,15.93143,2.7,11.52777,0.00028,0.43487,8.0,0.01004,4.16906,3.80741,1.354,1.1,0.00255,188.87357,23.14685,0.78364,35.43063,11.03734,4.50459,47.03632,0.1,0.69733,67.81688,255.6158,0.07146,1.66984,3.03412,16.2,0.36165,5.3,4.28,5.81,0.00088,5.25809,0.1572,79.4,17.9,391.30434,0.53195,0.01004,0.001,0.01411,0.99212,19.0
sample_16495,0.634089515,805.1158402,71.46638433,0.052949773,0.274661914,207.2385835,3040.150959,4.5,248.4537163,48.6,15.59130435,0.001801489,0.101897474,27.1,0.0,37.5930391,30.83132404,1.0,10.6,0.008171475,554.5654681,39.72027972,1.191902073,72.43945906,20.1659751,55.68344961,502.1490722,1.568154403,7.632800341,193.9406646,735.8636716,6.201566902,102.2119719,3.286350148,20.0,2.411154209,36.7,4.71,5.69,0.088641831,10.39941294,0.995633188,14.6,36.8,291.7251052,2.903303363,39.1026313,0.356,0.021870898,2.033756159,89.0
sample_16496,0.046346903,934.8181447,87.34780307,0.048294897,1.1136085,183.5594958,3197.793216,5.214285714,241.1115652,42.9,13.40740741,0.001643118,2.390682468,22.3,1.512055578,36.98406212,38.4961177,1.18,3.9,0.007452175,140.9889661,72.51748252,5.453923877,246.2198611,4.89626556,56.8226419,627.2987331,1.628468034,0.438879001,246.2198611,1293.570875,0.195534813,4.219452391,1.928783383,31.9,2.758479771,24.5,5.71,6.58,0.08084542,6.344503474,0.873362445,40.1,17.1,256.1944834,1.300015417,14.09889661,0.352,0.003187802,4.127503065,67.0
sample_16497,4.073643471,1013.114914,100.2646903,0.030327461,0.732484527,71.02949418,1372.285986,1.928571429,228.1144373,53.313855,14.04781705,0.001027942,0.025288382,16.7,1.395731772,69.85895988,71.25469165,0.8364,43.5,0.325886289,710.6609455,22.51748252,5.41701567,230.9846265,15.85062241,107.2549542,1279.818643,3.920386007,0.977248372,26.99824041,10.0,30.08572482,659.882044,2.818991098,32.6,4.97294061,66.1,4.55,5.6,0.003163399,3.2155188,0.305676856,7.696688793,38.9894562,276.6713417,0.002037543,24.66151984,1.36,0.092247519,4.889796726,82.0
sample_16498,2.011107527,1219.388274,61.40815246,0.034028566,0.10466416,69.16335386,1249.87298,8.857142857,135.148867,22.1,15.97777778,0.00115774,2.286353013,13.3,0.0,14.61233614,13.40310944,1.03,2.7,0.005268362,228.6353013,36.64335664,1.583030043,69.91159435,10.04149378,38.63804638,417.6404837,2.71411339,0.300011828,68.38735901,534.4694036,10.12189025,199.1667513,6.943620178,15.4,0.914541205,6.0,4.58,6.54,0.057084222,3.546387562,0.441048035,64.0,13.9,309.4904161,0.919054078,10.5680317,0.096,0.005750658,0.604613352,36.0
sample_16499,15.74888529,605.0182113,10.05823187,0.019280078,0.219546742,17.67132273,337.9198705,1.0,45.22460542,2.8,20.69325153,0.001897821,0.894374747,4.9,0.0,34.12585998,33.64022663,1.2,4.9,0.376224801,580.7365439,3.706293706,0.833512262,38.04127883,4.730290456,1.392004874,17.60420882,0.1,0.147695884,4.178470255,10.0,0.279011366,6.060299474,3.724035608,4.6,1.649129907,23.8,3.29,4.22,0.263600888,86.19991906,0.248908297,83.2,14.0,431.9775596,0.732044612,23.47227843,0.164,0.383772656,13.15256981,24.0
sample_165,0.056380661,452.8567125,24.88088936,0.023129057,0.030123506,28.84513184,510.0913746,1.142857143,29.62144794,0.1,13.05479452,0.000786911,0.536198413,5.6,0.311276233,9.569233859,9.880510091,1.21,2.7,0.003579532,68.58118285,6.503496503,1.940523657,72.09559193,9.211618257,6.279644807,69.18365298,0.180940893,0.269772319,92.07751782,224.6320682,0.059837055,1.08444623,2.952522255,10.4,0.733005322,17.6,5.45,6.36,0.052420403,7.942564515,0.122270742,87.4,12.5,410.0046751,0.624441447,10.44281554,0.001,0.001529673,0.524149011,14.0
sample_1650,27.26935066,766.0476383,6.881948121,0.020447133,0.128179249,11.71867083,170.569237,0.571428571,44.71134437,4.9,26.66467066,0.000695665,0.697416229,3.1,1.887363746,44.94348002,46.83084376,1.09,2.8,0.046553306,226.0799354,1.188811189,0.593183664,19.78199435,3.734439834,4.090155505,43.70205894,0.1,0.026969123,0.601534114,10.0,0.579499822,11.10213969,2.848664688,4.5,1.685506661,14.4,3.14,4.5,0.052201452,11.80863948,0.030567686,76.5,18.6,422.1598878,0.552110353,10.49656843,0.012,0.033344395,1.392813888,8.0
sample_16500,0.046478386,314.5292208,31.23345686,0.048430986,0.916193182,172.1374526,3033.685065,4.571428571,159.2938312,15.2,10.29569892,0.001647748,2.769886364,19.4,0.0,19.42978896,19.25730519,1.31,7.99,0.007473316,531.6558442,20.0,2.505036596,131.8993506,11.70124481,6.302968352,66.76136364,2.05066345,0.035828431,48.49837662,255.6158017,0.679650123,13.08847403,5.022255193,19.8,1.887175325,36.5,6.69,7.65,0.092276736,59.35470779,0.528384279,40.3,44.5,371.201496,1.30370347,16.63961039,0.236,0.003631368,9.60836039,78.0
sample_16501,0.002998387,483.0028405,,0.135449298,4.554414543,252.4850234,6555.238361,,261.0670765,,9.806584362,0.000848741,2.955721757,,2.435749161,24.38819433,26.82394349,1.20284,17.6,0.000965781,60.78528835,,10.12606838,505.3829223,,29.4856086,451.7309833,,0.004906003,175.8368465,,0.323431345,8.249305197,,,2.486920362,,7.36,7.73,0.447034487,66.6949791,,,,,0.001682338,0.01023424,,0.001084363,4.404418009,
sample_16502,0.05063766,773.0011233,46.58549497,0.052709968,1.725722455,239.1698697,5003.573981,7.0,237.9250485,28.6,11.63333333,0.00179333,2.940876136,19.5,0.296129889,17.8188502,18.11498009,1.1,7.7,0.008142091,95.57847442,22.7972028,5.005613468,265.4957623,16.18257261,23.41566455,307.3624017,4.945717732,0.012044423,221.5868477,627.4206042,0.630721976,14.29592566,6.068249258,25.9,1.531706321,16.9,6.29,7.14,0.091782429,68.82467068,0.611353712,30.5,40.9,348.2935951,2.528640259,27.26437251,0.192,0.003498544,1.725722455,51.0
sample_16503,0.054828254,267.1049928,42.35044997,0.087051937,3.760016437,233.935657,4160.673926,8.642857143,321.5533183,17.4,9.186320755,0.001936766,1.941647832,8.6,2.188206287,40.01438258,42.20258886,0.96,9.7,0.008815901,565.0297925,21.81818182,3.559443669,151.0170536,15.26970954,38.46312335,423.2586809,6.031363088,0.137630039,29.4842819,317.5832688,1.541676054,33.18265872,7.181008902,23.0,4.355866037,38.7,6.39,7.17,0.261692775,43.2504623,0.777292576,25.7,56.9,341.2809724,1.537914514,27.42962811,0.66,0.00377116,4.746250257,64.0
sample_16504,0.00220076,729.14157,55.58496,0.035966037,1.59990109,190.501915,3566.151199,5.28571,190.1473493,,8.28662,0.00062296,7.780633332,28.8,0.5213,13.29845579,13.81976343,1.06012,6.4,0.000708866,360.1769262,33.63636,3.892796566,133.6874756,18.25726,37.67837815,418.1761282,6.15199,0.390242222,198.2609986,766.8474,1.064222212,22.0388384,7.64836,44.8,1.604809807,53.2,5.88,7.23,0.019815967,5.528706866,0.49344,,,308.55539,0.001234804,16.58054116,0.144,0.012638829,14.81184997,171.0
sample_16505,0.086630322,892.3748182,54.52620434,0.090046749,1.817992936,335.343757,6014.959485,9.642857143,459.1730729,39.2,13.43724696,0.003063624,2.368585082,20.9,0.415541242,34.47953459,34.89507584,1.17,7.0,0.013929394,138.1674631,28.88111888,4.185944759,245.1693331,18.67219917,53.27442942,638.8946603,6.755126659,0.092278542,207.7706212,673.8962045,0.465432538,11.32349886,6.364985163,30.6,2.565967172,18.0,5.98,7.52,0.150929011,13.712861,0.541484716,9.1,51.7,325.8532024,5.754126486,18.28381467,0.28,0.005942659,2.451693331,66.0
sample_16506,28.4371834,1146.858825,48.70301747,0.020936818,0.030447579,18.69199707,377.5499848,1.5,75.10402923,17.9,9.544117647,0.00088801,1.096112859,11.6,0.497310464,6.586826347,7.084136811,1.19,1.5,0.003240633,154.2677357,16.71328671,3.073641577,171.5213641,15.6846473,9.732376606,110.6262052,1.809408926,1.027148103,31.76697453,247.8698683,0.135971412,3.024459555,4.940652819,25.1,0.690145133,15.1,3.83,5.09,0.03509353,4.739673196,0.248908297,67.5,14.6,359.9812997,0.631792337,22.6327007,0.008,0.00308605,0.127879834,25.0
sample_16507,0.048179959,846.3025125,41.29168872,0.0500597,0.904282372,183.2656928,3438.103957,6.642857143,289.8992981,18.8,12.79310345,0.001703161,2.03438104,14.2,0.0,22.64266097,20.91343709,0.96,4.2,0.007746914,150.5441969,18.25174825,2.440920374,146.4754348,17.34439834,16.45483692,194.2833893,4.041013269,0.204037812,86.15603703,511.2316034,0.276975918,7.059302207,6.535608309,1.0,1.769911504,19.9,5.56,6.47,0.083841529,22.68334859,0.585152838,14.5,66.7,354.3712015,1.662324826,15.76645306,0.208,0.003298323,1.342691486,43.0
sample_16508,0.345856014,290.9893638,10.05823187,0.011602817,0.073851094,15.76830942,292.996187,0.428571429,35.92213526,6.4,9.513513514,0.000394758,0.117399157,6.2,0.0,3.53200883,3.411599438,1.52,1.4,0.001797478,62.6128838,4.405594406,2.173508092,101.3445715,1.244813278,5.480371078,63.81697772,0.1,0.229401111,23.88119607,30.98373354,0.016541836,0.502709211,2.818991098,12.2,0.371262292,8.9,4.66,6.15,0.019437322,2.478426651,0.01,88.4,5.2,453.0154278,0.470662127,13.04435079,0.001,0.00087787,0.361228176,8.0
sample_16509,0.041247755,367.9100664,47.1148756,0.04292095,2.36075626,197.4253165,5028.104241,14.78571429,220.7460399,19.5,9.970588235,0.001460282,6.0296372,16.9,3.086356668,17.32243229,20.40878896,1.21,9.3,0.006650547,397.5472662,23.56643357,7.029325621,270.8226878,16.18257261,15.16871253,213.592233,7.720144753,0.008631453,70.1073071,704.879938,0.542330931,14.00102197,7.455489614,26.8,1.737353091,36.4,7.18,7.43,0.192029621,87.6852325,0.860262009,31.7,48.8,327.7232352,2.517958462,10.93510475,0.408,0.002838639,6.285130301,70.0
sample_1651,1.005808312,523.2441135,34.4097406,0.017313635,0.246528477,20.09325388,390.4206078,0.785714286,27.77218756,6.9,11.80519481,0.000589055,0.659086335,7.6,0.0,9.1467096,8.975649024,1.13,3.0,0.002673232,131.8172671,15.1048951,1.278338604,68.22298249,13.2780083,21.39590873,241.4972832,1.990349819,0.191950413,37.83457436,162.6646011,1.221154416,26.56470115,8.412462908,11.2,0.774803783,15.9,4.49,5.95,0.028945748,5.242503522,0.213973799,70.6,22.6,383.3567087,0.466339408,10.46488227,0.06,0.006371716,0.679211109,18.0
